F2RL1	1383.93936362924	1.60647499385122e-07	9
FAS	136714.780894538	1.60647963923608e-07	48
FASLG	139764.780894538	1.60595720188295e-07	31
GNAQ	118590.871875431	1.6069977682015e-07	386
KNG1	5644.35898235281	1.61234358654867e-07	26
MYD88	11857.585709554	1.60667244640301e-07	100
PLCB1	33857.4095102204	1.60711114539615e-07	272
PLCB2	34641.1033142312	1.60711114539615e-07	275
PLCB3	33857.4095102204	1.60711114539615e-07	272
PLCB4	33857.4095102204	1.60711114539615e-07	272
PRKCA	125955.285611348	1.60750408627539e-07	185
PRKCB	138117.337984123	1.60749064922689e-07	186
PRKCG	88981.653144375	1.60744258777681e-07	148
THOP1	0	1.61277758523005e-07	1
TLR9	0	1.60738341929352e-07	12
