AKT1	240651.218592494	1.60745499045654e-07	588
AKT2	240651.218592494	1.60745499045654e-07	588
AKT3	240651.218592494	1.60745499045654e-07	588
CHKA	0	7.26723588502942e-08	11
CHKB	0	7.26723588502942e-08	11
EGF	0	1.60883753765484e-07	153
EGFR	232127.853598913	1.60719224960467e-07	654
EIF4EBP1	3567.07837197143	7.27311711180447e-08	40
FOS	361.991812419754	7.27115564548521e-08	149
GRB2	17240.2624605512	1.60700861453038e-07	246
HIF1A	18487.4109112383	1.60571042008114e-07	28
HRAS	113993.82934381	1.60728085368472e-07	527
JUN	172462.270229684	1.60685213168217e-07	236
KRAS	125209.183774663	1.60728085368472e-07	552
MAP2K1	13767.9332363926	1.60697065301984e-07	333
MAP2K2	9664.17246446593	1.60697039478442e-07	290
MAPK1	241842.648840716	1.60735138228201e-07	569
MAPK10	87125.0778580644	1.6070796357779e-07	274
MAPK3	241842.648840716	1.60735138228201e-07	569
MAPK8	89632.7666615069	1.6070796357779e-07	279
MAPK9	87125.0778580644	1.6070796357779e-07	274
MTOR	186797.866467536	1.60716280318122e-07	261
NRAS	112875.721894987	1.60728085368472e-07	514
PCYT1A	0	7.26723588502942e-08	6
PCYT1B	0	7.26723588502942e-08	6
PDGFA	1021.57263885276	1.60883753765484e-07	141
PDGFB	88.6765670365868	1.60883753765484e-07	136
PDGFC	0	1.60883753765484e-07	131
PDGFD	0	1.60883753765484e-07	131
PDGFRA	30872.0844291799	1.60710778775506e-07	445
PDGFRB	24934.6340223889	1.60710778775506e-07	442
PDPK1	21001.7740376563	1.60716022021309e-07	126
PIK3CA	142449.837178725	1.60734776528029e-07	502
PIK3CB	142449.837178725	1.60734776528029e-07	502
PIK3CD	142449.837178725	1.60734776528029e-07	502
PIK3R1	141170.295711891	1.60734776528029e-07	496
PIK3R2	141170.295711891	1.60734776528029e-07	496
PIK3R3	141170.295711891	1.60734776528029e-07	496
PIP5K1A	1884.42433154458	1.60557610157774e-07	11
PIP5K1B	1884.42433154458	1.60557610157774e-07	11
PIP5K1C	1884.42433154458	1.60557610157774e-07	11
PLCG1	107169.506367984	1.60717804286215e-07	116
PLD1	384.491490788788	7.27115564548521e-08	38
PLD2	384.491490788788	7.27115564548521e-08	38
RAC1	221190.815964895	1.6072759453314e-07	325
RAC2	64610.1006625156	1.60717158533495e-07	231
RAC3	57800.1866869532	1.60716874403941e-07	216
RAF1	33120.5200545249	1.6070755034606e-07	434
RALGDS	16476.5266038	1.60685006610581e-07	48
RHEB	33959.6903184052	1.60664250276343e-07	54
RPS6KB1	13265.3749183516	1.60668251391186e-07	80
RPS6KB2	13265.3749183516	1.60668251391186e-07	80
SLC22A1	0	7.26723588502942e-08	1
SLC22A2	0	7.26723588502942e-08	1
SLC22A3	0	7.26723588502942e-08	1
SLC22A4	0	7.26723588502942e-08	1
SLC22A5	0	7.26723588502942e-08	1
SLC44A1	0	7.26723588502942e-08	1
SLC44A2	0	7.26723588502942e-08	1
SLC44A3	0	7.26723588502942e-08	1
SLC44A4	0	7.26723588502942e-08	1
SLC44A5	0	7.26723588502942e-08	1
SLC5A7	0	7.26723588502942e-08	1
SOS1	4248.78172433928	1.60682269772034e-07	199
SOS2	4248.78172433928	1.60682269772034e-07	199
SP1	28537.3470818632	7.3006881117566e-08	39
TSC1	4466.36437618856	1.60611866968403e-07	83
TSC2	5009.1140319859	1.60611866968403e-07	90
WAS	6950.88843249667	1.60609622732814e-07	21
WASF1	3267.74866032837	1.60609106825453e-07	54
WASF2	7867.04739520918	1.60609622732814e-07	55
WASF3	818.87766364319	1.60609106825453e-07	35
