ACACB	0	7.26723588502942e-08	36
ADIPOQ	0	1.60985177772712e-07	9
ADIPOR1	454.768862754828	1.60818036321718e-07	13
ADIPOR2	454.768862754828	1.60818036321718e-07	13
CAMKK2	1864.53075600449	1.60681546849115e-07	40
CHUK	27743.0444124678	1.60686297604521e-07	209
G6PC	0	7.26723588502942e-08	7
G6PC2	0	7.26723588502942e-08	7
G6PC3	0	7.26723588502942e-08	7
IKBKB	21716.4057475083	1.60674395426435e-07	230
IKBKG	23791.1675587458	1.60674163080419e-07	181
IRS1	24442.3331078991	1.60686684906748e-07	201
IRS2	25580.6529123587	1.60686684906748e-07	138
IRS4	12238.3227107214	1.60686684906748e-07	114
JAK2	63786.8959822077	1.60701248825475e-07	215
LEP	0	1.60775788195263e-07	50
LEPR	6618.66989663517	1.60668870936463e-07	73
MAPK10	87125.0778580644	1.6070796357779e-07	274
MAPK8	89632.7666615069	1.6070796357779e-07	279
MAPK9	87125.0778580644	1.6070796357779e-07	274
MTOR	186797.866467536	1.60716280318122e-07	261
NFKBIA	18227.7866819878	1.6065650674918e-07	123
NFKBIB	0	7.26723588502942e-08	53
NFKBIE	0	7.26723588502942e-08	20
PCK1	0	7.26723588502942e-08	7
PCK2	0	7.26723588502942e-08	7
POMC	78495.8006309593	1.60656842286552e-07	32
PPARA	3784.90009169884	1.60640815489887e-07	9
PRKAA1	31548.7915897336	1.60678345411525e-07	126
PRKAA2	31548.7915897336	1.60678345411525e-07	126
PRKAB1	19240.1341110124	1.60678242141468e-07	101
PRKAB2	19240.1341110124	1.60678242141468e-07	101
PRKAG1	19240.1341110124	1.60678242141468e-07	101
PRKAG2	19240.1341110124	1.60678242141468e-07	101
PRKAG3	19240.1341110124	1.60678242141468e-07	101
PRKCQ	3404.54163537563	1.60694792862002e-07	28
PTPN11	36320.3106144337	1.60707886096679e-07	50
SLC2A1	0	7.26723588502942e-08	7
SLC2A4	0	7.26723588502942e-08	14
SOCS3	0	1.60759065726183e-07	29
STAT3	94977.7907735456	1.60641873521191e-07	83
STK11	3943.53325888282	1.60633151630467e-07	43
TNF	43602.1127654818	1.60663088699681e-07	45
TNFRSF1A	19815.7878156964	1.60697710893248e-07	81
TNFRSF1B	3626.94824818944	1.60657203636058e-07	15
TRADD	79306.0583720209	1.60693940713578e-07	66
TRAF2	82742.1372716499	1.60708376811645e-07	112
