CASP1	30224.5502451485	1.60612589264462e-07	52
CHUK	27743.0444124678	1.60686297604521e-07	209
DDX58	8507.40968896825	1.60668096505613e-07	15
IKBKB	21716.4057475083	1.60674395426435e-07	230
IKBKE	3407.34154162794	1.60624533887681e-07	33
IKBKG	23791.1675587458	1.60674163080419e-07	181
IL18	6313.2227762348	1.60604205870823e-07	19
IL1B	50873.5767030936	1.6064804134695e-07	35
IL33	2694.771041977	1.60636144835331e-07	4
MAVS	8038.07628265269	1.60689628464689e-07	41
NFKB1	207597.881810385	1.60708919184306e-07	147
NFKBIA	18227.7866819878	1.6065650674918e-07	123
NFKBIB	0	7.26723588502942e-08	53
RELA	203448.401395814	1.60708867529609e-07	140
RIPK1	69059.4668925498	1.60687433696348e-07	76
TBK1	20391.6898516798	1.60660920468185e-07	49
TMEM173	5917.76279096913	1.60613621127244e-07	9
ZBP1	0	1.60762709739069e-07	3
